Titre,Description_Brute,Lien,Page_Source,Salaire_Min,Salaire_Max,Salaire_Moyen,Type_Contrat,Localisation_Clean,Salaire_Connu,text_complet,text_clean,Cluster_ID
Auxiliaire de Vie à Domicile Redon H/FO2,"Auxiliaire de Vie à Domicile Redon H/F O2 Redon - 35 CDI Temps partiel 12,05 - 12,60 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649595.html,170,,,,CDI,35,False,"Auxiliaire de Vie à Domicile Redon H/FO2 Auxiliaire de Vie à Domicile Redon H/F O2 Redon - 35 CDI Temps partiel 12,05 - 12,60 € / heure Voir l’offre il y a 3 jours",auxiliaire de vie  domicile redon hfo2 auxiliaire de vie  domicile redon hf o2 redon  35 cdi temps partiel 1205  1260   heure voir loffre il y a 3 jours,2
Assistant MénageRe à Mâcon et ses Alentours H/FO2,"Assistant MénageRe à Mâcon et ses Alentours H/F O2 Mâcon - 71 CDI Temps partiel 11,88 - 11,98 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649597.html,170,,,,CDI,71,False,"Assistant MénageRe à Mâcon et ses Alentours H/FO2 Assistant MénageRe à Mâcon et ses Alentours H/F O2 Mâcon - 71 CDI Temps partiel 11,88 - 11,98 € / heure Voir l’offre il y a 3 jours",assistant mnagere  mcon et ses alentours hfo2 assistant mnagere  mcon et ses alentours hf o2 mcon  71 cdi temps partiel 1188  1198   heure voir loffre il y a 3 jours,0
Assistant Ménager - Fougeres H/FAPEF,"Assistant Ménager - Fougeres H/F APEF Fougères - 35 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649586.html,170,,,,CDI,35,False,"Assistant Ménager - Fougeres H/FAPEF Assistant Ménager - Fougeres H/F APEF Fougères - 35 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",assistant mnager  fougeres hfapef assistant mnager  fougeres hf apef fougres  35 cdi temps partiel 1188   heure voir loffre il y a 3 jours,0
Garde d'Enfants à Annecy H/FO2,"Garde d'Enfants à Annecy H/F O2 Annecy - 74 CDI Temps partiel 12,10 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649591.html,170,,,,CDI,74,False,"Garde d'Enfants à Annecy H/FO2 Garde d'Enfants à Annecy H/F O2 Annecy - 74 CDI Temps partiel 12,10 € / heure Voir l’offre il y a 3 jours",garde denfants  annecy hfo2 garde denfants  annecy hf o2 annecy  74 cdi temps partiel 1210   heure voir loffre il y a 3 jours,0
Auxiliaire de Vie à Replonges et Alentours H/FO2,"Auxiliaire de Vie à Replonges et Alentours H/F O2 Replonges - 01 CDI Temps partiel 11,88 - 12,50 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649590.html,170,,,,CDI,01,False,"Auxiliaire de Vie à Replonges et Alentours H/FO2 Auxiliaire de Vie à Replonges et Alentours H/F O2 Replonges - 01 CDI Temps partiel 11,88 - 12,50 € / heure Voir l’offre il y a 3 jours",auxiliaire de vie  replonges et alentours hfo2 auxiliaire de vie  replonges et alentours hf o2 replonges  01 cdi temps partiel 1188  1250   heure voir loffre il y a 3 jours,2
Garde d'Enfants - 62110 Hénin-Beaumont H/FO2,"Garde d'Enfants - 62110 Hénin-Beaumont H/F O2 Carvin - 62 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649585.html,170,,,,CDI,62110,False,"Garde d'Enfants - 62110 Hénin-Beaumont H/FO2 Garde d'Enfants - 62110 Hénin-Beaumont H/F O2 Carvin - 62 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",garde denfants  62110 hninbeaumont hfo2 garde denfants  62110 hninbeaumont hf o2 carvin  62 cdi temps partiel 1188   heure voir loffre il y a 3 jours,0
Assistant Ménager Expérimentée H/FO2,"Assistant Ménager Expérimentée H/F O2 Le Mans - 72 CDI 12,10 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649593.html,170,,,,CDI,72,False,"Assistant Ménager Expérimentée H/FO2 Assistant Ménager Expérimentée H/F O2 Le Mans - 72 CDI 12,10 € / heure Voir l’offre il y a 3 jours",assistant mnager exprimente hfo2 assistant mnager exprimente hf o2 le mans  72 cdi 1210   heure voir loffre il y a 3 jours,0
Assistant Ménager - Boulogne Billancourt - Saint-Cloud - Sèvres H/FO2,"Assistant Ménager - Boulogne Billancourt - Saint-Cloud - Sèvres H/F O2 Boulogne-Billancourt - 92 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649587.html,170,,,,CDI,92,False,"Assistant Ménager - Boulogne Billancourt - Saint-Cloud - Sèvres H/FO2 Assistant Ménager - Boulogne Billancourt - Saint-Cloud - Sèvres H/F O2 Boulogne-Billancourt - 92 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",assistant mnager  boulogne billancourt  saintcloud  svres hfo2 assistant mnager  boulogne billancourt  saintcloud  svres hf o2 boulognebillancourt  92 cdi temps partiel 1188   heure voir loffre il y a 3 jours,0
Garde d'Enfants sur la Ville de Replonges et ses Alentours H/FO2,"Garde d'Enfants sur la Ville de Replonges et ses Alentours H/F O2 Replonges - 01 CDI Temps partiel 11,88 - 11,98 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649584.html,170,,,,CDI,01,False,"Garde d'Enfants sur la Ville de Replonges et ses Alentours H/FO2 Garde d'Enfants sur la Ville de Replonges et ses Alentours H/F O2 Replonges - 01 CDI Temps partiel 11,88 - 11,98 € / heure Voir l’offre il y a 3 jours",garde denfants sur la ville de replonges et ses alentours hfo2 garde denfants sur la ville de replonges et ses alentours hf o2 replonges  01 cdi temps partiel 1188  1198   heure voir loffre il y a 3 jours,0
Agent de Nettoyage H/FO2,"Agent de Nettoyage H/F O2 Chauny - 02 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649576.html,170,,,,CDI,02,False,"Agent de Nettoyage H/FO2 Agent de Nettoyage H/F O2 Chauny - 02 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",agent de nettoyage hfo2 agent de nettoyage hf o2 chauny  02 cdi temps partiel 1188   heure voir loffre il y a 3 jours,0
Auxiliaire de Vie à Domicile Langon H/FO2,"Auxiliaire de Vie à Domicile Langon H/F O2 Langon - 35 CDI Temps partiel 12,05 - 12,60 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649573.html,170,,,,CDI,35,False,"Auxiliaire de Vie à Domicile Langon H/FO2 Auxiliaire de Vie à Domicile Langon H/F O2 Langon - 35 CDI Temps partiel 12,05 - 12,60 € / heure Voir l’offre il y a 3 jours",auxiliaire de vie  domicile langon hfo2 auxiliaire de vie  domicile langon hf o2 langon  35 cdi temps partiel 1205  1260   heure voir loffre il y a 3 jours,2
Employé de Maison à Trébeurden H/FO2,"Employé de Maison à Trébeurden H/F O2 Lannion - 22 CDI Temps partiel 12,50 - 13 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649583.html,170,,,,CDI,22,False,"Employé de Maison à Trébeurden H/FO2 Employé de Maison à Trébeurden H/F O2 Lannion - 22 CDI Temps partiel 12,50 - 13 € / heure Voir l’offre il y a 3 jours",employ de maison  trbeurden hfo2 employ de maison  trbeurden hf o2 lannion  22 cdi temps partiel 1250  13   heure voir loffre il y a 3 jours,0
Auxiliaire de Vie à Annecy & ses Alentours H/FO2,"Auxiliaire de Vie à Annecy & ses Alentours H/F O2 Annecy - 74 CDI Temps partiel 12,10 - 12,36 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649580.html,170,,,,CDI,74,False,"Auxiliaire de Vie à Annecy & ses Alentours H/FO2 Auxiliaire de Vie à Annecy & ses Alentours H/F O2 Annecy - 74 CDI Temps partiel 12,10 - 12,36 € / heure Voir l’offre il y a 3 jours",auxiliaire de vie  annecy  ses alentours hfo2 auxiliaire de vie  annecy  ses alentours hf o2 annecy  74 cdi temps partiel 1210  1236   heure voir loffre il y a 3 jours,0
Employé de Ménage-Repassage sur le Secteur de Vienne H/FO2,"Employé de Ménage-Repassage sur le Secteur de Vienne H/F O2 Vienne - 38 CDI Temps partiel 12,02 - 12,10 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649574.html,170,,,,CDI,38,False,"Employé de Ménage-Repassage sur le Secteur de Vienne H/FO2 Employé de Ménage-Repassage sur le Secteur de Vienne H/F O2 Vienne - 38 CDI Temps partiel 12,02 - 12,10 € / heure Voir l’offre il y a 3 jours",employ de mnagerepassage sur le secteur de vienne hfo2 employ de mnagerepassage sur le secteur de vienne hf o2 vienne  38 cdi temps partiel 1202  1210   heure voir loffre il y a 3 jours,0
Femme - Homme de Ménage à Gif-Sur-Yvette 91190 H/FO2,"Femme - Homme de Ménage à Gif-Sur-Yvette 91190 H/F O2 Gif-sur-Yvette - 91 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649572.html,170,,,,CDI,91190,False,"Femme - Homme de Ménage à Gif-Sur-Yvette 91190 H/FO2 Femme - Homme de Ménage à Gif-Sur-Yvette 91190 H/F O2 Gif-sur-Yvette - 91 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",femme  homme de mnage  gifsuryvette 91190 hfo2 femme  homme de mnage  gifsuryvette 91190 hf o2 gifsuryvette  91 cdi temps partiel 1188   heure voir loffre il y a 3 jours,0
Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/FO2,"Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/F O2 Saint-Jorioz - 74 CDI 11,91 - 12,10 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649571.html,170,,,,CDI,74,False,"Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/FO2 Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/F O2 Saint-Jorioz - 74 CDI 11,91 - 12,10 € / heure Voir l’offre il y a 3 jours",femme  homme de mnage  saintjorioz  sevrier hfo2 femme  homme de mnage  saintjorioz  sevrier hf o2 saintjorioz  74 cdi 1191  1210   heure voir loffre il y a 3 jours,0
Garde d'Enfants sur la Ville de Crêches-Sur-Saône et ses Alentours H/FO2,Garde d'Enfants sur la Ville de Crêches-Sur-Saône et ses Alentours H/F O2 Crêches-sur-Saône - 71 CDI Temps partiel Voir l’offre il y a 3 jours,https://www.hellowork.com/fr-fr/emplois/73649581.html,170,,,,CDI,71,False,Garde d'Enfants sur la Ville de Crêches-Sur-Saône et ses Alentours H/FO2 Garde d'Enfants sur la Ville de Crêches-Sur-Saône et ses Alentours H/F O2 Crêches-sur-Saône - 71 CDI Temps partiel Voir l’offre il y a 3 jours,garde denfants sur la ville de crchessursane et ses alentours hfo2 garde denfants sur la ville de crchessursane et ses alentours hf o2 crchessursane  71 cdi temps partiel voir loffre il y a 3 jours,0
Assistant MénageRe à Replonges et ses Alentours H/FO2,"Assistant MénageRe à Replonges et ses Alentours H/F O2 Replonges - 01 CDI Temps partiel 11,88 - 11,98 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649579.html,170,,,,CDI,01,False,"Assistant MénageRe à Replonges et ses Alentours H/FO2 Assistant MénageRe à Replonges et ses Alentours H/F O2 Replonges - 01 CDI Temps partiel 11,88 - 11,98 € / heure Voir l’offre il y a 3 jours",assistant mnagere  replonges et ses alentours hfo2 assistant mnagere  replonges et ses alentours hf o2 replonges  01 cdi temps partiel 1188  1198   heure voir loffre il y a 3 jours,0
Garde d'Enfants à Domicile H/FO2,"Garde d'Enfants à Domicile H/F O2 Metz - 57 CDI 11,91 - 12,41 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649577.html,170,,,,CDI,57,False,"Garde d'Enfants à Domicile H/FO2 Garde d'Enfants à Domicile H/F O2 Metz - 57 CDI 11,91 - 12,41 € / heure Voir l’offre il y a 3 jours",garde denfants  domicile hfo2 garde denfants  domicile hf o2 metz  57 cdi 1191  1241   heure voir loffre il y a 3 jours,0
Auxiliaire de Vie à Domicile sur le Secteur de Saint Maurice l'Exil 38 H/FO2,"Auxiliaire de Vie à Domicile sur le Secteur de Saint Maurice l'Exil 38 H/F O2 Saint-Maurice-l'Exil - 38 CDI Temps partiel 12,10 - 12,36 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649575.html,170,,,,CDI,38,False,"Auxiliaire de Vie à Domicile sur le Secteur de Saint Maurice l'Exil 38 H/FO2 Auxiliaire de Vie à Domicile sur le Secteur de Saint Maurice l'Exil 38 H/F O2 Saint-Maurice-l'Exil - 38 CDI Temps partiel 12,10 - 12,36 € / heure Voir l’offre il y a 3 jours",auxiliaire de vie  domicile sur le secteur de saint maurice lexil 38 hfo2 auxiliaire de vie  domicile sur le secteur de saint maurice lexil 38 hf o2 saintmauricelexil  38 cdi temps partiel 1210  1236   heure voir loffre il y a 3 jours,2
Auxiliaire de Vie Secteur Etival les le Mans et ses Alentours H/FAPEF,"Auxiliaire de Vie Secteur Etival les le Mans et ses Alentours H/F APEF Le Mans - 72 CDI 1 841,27 € / mois Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649565.html,170,,,,CDI,72,False,"Auxiliaire de Vie Secteur Etival les le Mans et ses Alentours H/FAPEF Auxiliaire de Vie Secteur Etival les le Mans et ses Alentours H/F APEF Le Mans - 72 CDI 1 841,27 € / mois Voir l’offre il y a 3 jours",auxiliaire de vie secteur etival les le mans et ses alentours hfapef auxiliaire de vie secteur etival les le mans et ses alentours hf apef le mans  72 cdi 1 84127   mois voir loffre il y a 3 jours,0
Assistant de Vie Qualifié H/FAPEF,Assistant de Vie Qualifié H/F APEF Langres - 52 CDI Temps partiel Voir l’offre il y a 3 jours,https://www.hellowork.com/fr-fr/emplois/73649566.html,171,,,,CDI,52,False,Assistant de Vie Qualifié H/FAPEF Assistant de Vie Qualifié H/F APEF Langres - 52 CDI Temps partiel Voir l’offre il y a 3 jours,assistant de vie qualifi hfapef assistant de vie qualifi hf apef langres  52 cdi temps partiel voir loffre il y a 3 jours,0
Garde d'Enfants Moins à Annecy H/FO2,"Garde d'Enfants Moins à Annecy H/F O2 Annecy - 74 CDI Temps partiel 12,10 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649564.html,171,,,,CDI,74,False,"Garde d'Enfants Moins à Annecy H/FO2 Garde d'Enfants Moins à Annecy H/F O2 Annecy - 74 CDI Temps partiel 12,10 € / heure Voir l’offre il y a 3 jours",garde denfants moins  annecy hfo2 garde denfants moins  annecy hf o2 annecy  74 cdi temps partiel 1210   heure voir loffre il y a 3 jours,0
Femme - Homme de Ménage à Argonay - Pringy H/FO2,"Femme - Homme de Ménage à Argonay - Pringy H/F O2 Argonay - 74 CDI Temps partiel 12,02 - 12,10 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649561.html,171,,,,CDI,74,False,"Femme - Homme de Ménage à Argonay - Pringy H/FO2 Femme - Homme de Ménage à Argonay - Pringy H/F O2 Argonay - 74 CDI Temps partiel 12,02 - 12,10 € / heure Voir l’offre il y a 3 jours",femme  homme de mnage  argonay  pringy hfo2 femme  homme de mnage  argonay  pringy hf o2 argonay  74 cdi temps partiel 1202  1210   heure voir loffre il y a 3 jours,0
Femme - Homme de Ménage - 62110 Hénin-Beaumont H/FO2,Femme - Homme de Ménage - 62110 Hénin-Beaumont H/F O2 Carvin - 62 CDI Temps partiel Voir l’offre il y a 3 jours,https://www.hellowork.com/fr-fr/emplois/73649559.html,171,,,,CDI,62110,False,Femme - Homme de Ménage - 62110 Hénin-Beaumont H/FO2 Femme - Homme de Ménage - 62110 Hénin-Beaumont H/F O2 Carvin - 62 CDI Temps partiel Voir l’offre il y a 3 jours,femme  homme de mnage  62110 hninbeaumont hfo2 femme  homme de mnage  62110 hninbeaumont hf o2 carvin  62 cdi temps partiel voir loffre il y a 3 jours,0
Employé de Ménage-Repassage H/FO2,Employé de Ménage-Repassage H/F O2 Montfort-sur-Meu - 35 CDI 12 € / heure Voir l’offre il y a 3 jours,https://www.hellowork.com/fr-fr/emplois/73649556.html,171,,,,CDI,35,False,Employé de Ménage-Repassage H/FO2 Employé de Ménage-Repassage H/F O2 Montfort-sur-Meu - 35 CDI 12 € / heure Voir l’offre il y a 3 jours,employ de mnagerepassage hfo2 employ de mnagerepassage hf o2 montfortsurmeu  35 cdi 12   heure voir loffre il y a 3 jours,0
Auxiliaire de Vie à Domicile - CDI - 24H - Caen H/FAPEF,"Auxiliaire de Vie à Domicile - CDI - 24H - Caen H/F APEF Caen - 14 CDI Temps partiel 12,33 - 17,08 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649553.html,171,,,,CDI,14,False,"Auxiliaire de Vie à Domicile - CDI - 24H - Caen H/FAPEF Auxiliaire de Vie à Domicile - CDI - 24H - Caen H/F APEF Caen - 14 CDI Temps partiel 12,33 - 17,08 € / heure Voir l’offre il y a 3 jours",auxiliaire de vie  domicile  cdi  24h  caen hfapef auxiliaire de vie  domicile  cdi  24h  caen hf apef caen  14 cdi temps partiel 1233  1708   heure voir loffre il y a 3 jours,2
Femme - Homme de Ménage à Villiers·le-Bâcle 91190 H/FO2,"Femme - Homme de Ménage à Villiers·le-Bâcle 91190 H/F O2 Gif-sur-Yvette - 91 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649560.html,171,,,,CDI,91190,False,"Femme - Homme de Ménage à Villiers·le-Bâcle 91190 H/FO2 Femme - Homme de Ménage à Villiers·le-Bâcle 91190 H/F O2 Gif-sur-Yvette - 91 CDI Temps partiel 11,88 € / heure Voir l’offre il y a 3 jours",femme  homme de mnage  villierslebcle 91190 hfo2 femme  homme de mnage  villierslebcle 91190 hf o2 gifsuryvette  91 cdi temps partiel 1188   heure voir loffre il y a 3 jours,0
Femme - Homme de Ménage à Ville d'Avray H/FO2,"Femme - Homme de Ménage à Ville d'Avray H/F O2 Boulogne-Billancourt - 92 CDI Temps partiel 11,88 - 12 € / heure Voir l’offre il y a 3 jours",https://www.hellowork.com/fr-fr/emplois/73649554.html,171,,,,CDI,92,False,"Femme - Homme de Ménage à Ville d'Avray H/FO2 Femme - Homme de Ménage à Ville d'Avray H/F O2 Boulogne-Billancourt - 92 CDI Temps partiel 11,88 - 12 € / heure Voir l’offre il y a 3 jours",femme  homme de mnage  ville davray hfo2 femme  homme de mnage  ville davray hf o2 boulognebillancourt  92 cdi temps partiel 1188  12   heure voir loffre il y a 3 jours,0
Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/FO2,Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/F O2 Saint-Jorioz - 74 CDI Voir l’offre il y a 3 jours,https://www.hellowork.com/fr-fr/emplois/73649552.html,171,,,,CDI,74,False,Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/FO2 Femme - Homme de Ménage à Saint-Jorioz - Sevrier H/F O2 Saint-Jorioz - 74 CDI Voir l’offre il y a 3 jours,femme  homme de mnage  saintjorioz  sevrier hfo2 femme  homme de mnage  saintjorioz  sevrier hf o2 saintjorioz  74 cdi voir loffre il y a 3 jours,0
